Tenure,WarehouseToHome,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,DaySinceLastOrder,CashbackAmount,Churn,Engagement_Score,Cashback_Per_Order,Address_Stability,Device_Per_Tenure,Churn_Probability,Churn_Percentage,Risk_Level
10.0,9.0,4,mobile phone,3,married,6,0,3.0,150.43,0,2.5,13.675454545454546,0.5454545454545454,0.36363636363636365,0.02420965685486129,2.420965685486129,Low
19.0,8.0,3,others,5,single,4,0,1.0,289.47,0,9.5,14.473500000000001,0.2,0.15,0.02586610541463043,2.586610541463043,Low
0.0,7.0,4,watch,3,married,2,1,0.0,129.33,0,0.0,129.33,2.0,4.0,0.7441715737904476,74.41715737904477,High
16.0,33.0,4,grocery,4,divorced,7,0,9.0,260.25,0,1.6,15.308823529411764,0.4117647058823529,0.23529411764705882,0.039112878613054916,3.9112878613054916,Low
7.0,13.0,1,watch,3,divorced,1,0,0.0,125.85,0,7.0,15.73125,0.125,0.125,0.02845452738143749,2.845452738143749,Low
6.0,13.0,4,laptop & accessory,3,single,3,0,8.0,175.1,0,0.6666666666666666,25.014285714285712,0.42857142857142855,0.5714285714285714,0.021776954710935843,2.177695471093584,Low
18.0,16.0,4,mobile phone,5,married,3,1,2.0,150.59,0,6.0,7.925789473684211,0.15789473684210525,0.21052631578947367,0.045835948814803726,4.583594881480373,Low
6.0,9.0,4,mobile phone,4,divorced,3,0,8.0,148.7,0,0.6666666666666666,21.24285714285714,0.42857142857142855,0.5714285714285714,0.022687903031099795,2.2687903031099794,Low
17.0,10.0,3,laptop & accessory,4,single,10,0,3.0,159.33,0,4.25,8.851666666666667,0.5555555555555556,0.16666666666666666,0.02286469053022492,2.286469053022492,Low
17.0,22.0,5,laptop & accessory,2,divorced,5,0,3.0,193.04,0,4.25,10.724444444444444,0.2777777777777778,0.2777777777777778,0.022243555062653672,2.224355506265367,Low
2.0,8.0,5,mobile phone,3,married,3,0,1.0,140.63,0,1.0,46.876666666666665,1.0,1.6666666666666667,0.039958649332473783,3.995864933247378,Low
31.0,12.0,5,fashion,4,married,4,1,3.0,230.52,0,7.75,7.20375,0.125,0.15625,0.01574582259050182,1.5745822590501821,Low
17.0,8.0,1,fashion,1,married,2,1,7.0,178.79,0,2.125,9.932777777777778,0.1111111111111111,0.05555555555555555,0.02389160872342902,2.389160872342902,Low
4.0,7.0,4,mobile phone,3,married,2,0,4.0,145.64,0,0.8,29.127999999999997,0.4,0.8,0.019073925550118984,1.9073925550118984,Low
0.0,29.0,4,laptop & accessory,3,married,2,0,8.0,135.4,0,0.0,135.4,2.0,4.0,0.3284171130121182,32.84171130121182,Medium
7.0,16.0,4,laptop & accessory,3,married,2,0,7.0,150.63,0,0.875,18.82875,0.25,0.5,0.016050971267601633,1.6050971267601633,Low
10.0,9.0,3,fashion,3,married,2,0,8.0,194.34,0,1.1111111111111112,17.667272727272728,0.18181818181818182,0.2727272727272727,0.028289378741405614,2.8289378741405615,Low
19.0,6.0,3,others,1,married,10,0,2.0,296.27,0,6.333333333333333,14.8135,0.5,0.15,0.023766092055743766,2.376609205574377,Low
7.0,28.0,4,laptop & accessory,1,married,2,1,11.0,157.47,0,0.5833333333333334,19.68375,0.25,0.5,0.021585694737819242,2.1585694737819243,Low
8.0,8.0,4,mobile phone,1,single,1,1,4.0,149.3,0,1.6,16.58888888888889,0.1111111111111111,0.4444444444444444,0.033987306948664024,3.3987306948664022,Low
16.0,9.0,2,laptop & accessory,5,married,9,0,4.0,187.72,0,3.2,11.042352941176471,0.5294117647058824,0.11764705882352941,0.016471154261357306,1.6471154261357306,Low
7.0,28.0,2,mobile phone,4,married,3,0,14.0,145.28,0,0.4666666666666667,18.16,0.375,0.25,0.01971514834149363,1.9715148341493631,Low
0.0,31.0,1,watch,2,single,2,1,1.0,129.94,0,0.0,129.94,2.0,1.0,0.6978909718517003,69.78909718517004,Medium
1.0,16.0,4,laptop & accessory,1,single,3,0,8.0,166.05,0,0.1111111111111111,83.025,1.5,2.0,0.1789100200381331,17.891002003813313,Low
8.0,31.0,4,fashion,4,divorced,4,0,8.0,209.03,0,0.8888888888888888,23.225555555555555,0.4444444444444444,0.4444444444444444,0.08176589273725351,8.176589273725352,Low
5.0,9.0,4,laptop & accessory,1,single,6,1,6.0,190.82,0,0.7142857142857143,31.80333333333333,1.0,0.6666666666666666,0.1053986251806848,10.53986251806848,Low
4.0,8.0,3,watch,3,married,2,0,3.0,134.77,0,1.0,26.954,0.4,0.6,0.01956911376429852,1.956911376429852,Low
1.0,32.0,4,mobile phone,2,single,3,1,2.0,152.95,1,0.3333333333333333,76.475,1.5,2.0,0.7121880593228005,71.21880593228005,High
12.0,25.0,3,laptop & accessory,1,married,9,0,2.0,139.02,0,4.0,10.693846153846154,0.6923076923076923,0.23076923076923078,0.02066897748413826,2.066897748413826,Low
7.0,11.0,4,laptop & accessory,1,married,2,0,13.0,139.86,0,0.5,17.4825,0.25,0.5,0.015139570605648056,1.5139570605648056,Low
4.0,13.0,3,laptop & accessory,1,married,4,0,7.0,159.15,0,0.5,31.830000000000002,0.8,0.6,0.019055022853855227,1.9055022853855228,Low
0.0,25.0,1,laptop & accessory,1,single,9,1,4.0,153.04,1,0.0,153.04,9.0,1.0,0.5559832181080206,55.59832181080206,Medium
1.0,8.0,5,laptop & accessory,3,single,3,0,3.0,171.17,0,0.25,85.585,1.5,2.5,0.32997867298917266,32.997867298917264,Medium
1.0,13.0,4,mobile phone,2,divorced,3,1,3.0,151.59,0,0.25,75.795,1.5,2.0,0.5866619604852816,58.666196048528164,Medium
1.0,12.0,4,mobile phone,4,single,2,0,3.0,149.22,1,0.25,74.61,1.0,2.0,0.37355349301824037,37.355349301824035,Medium
0.0,19.0,3,laptop & accessory,3,single,4,1,2.0,198.54,1,0.0,198.54,4.0,3.0,0.8004724469625485,80.04724469625485,High
13.0,28.0,6,laptop & accessory,3,married,8,0,3.0,182.36,0,3.25,13.025714285714287,0.5714285714285714,0.42857142857142855,0.040437717001876955,4.043771700187696,Low
1.0,9.0,4,mobile phone,5,married,2,0,3.0,155.41,1,0.25,77.705,1.0,2.0,0.13379703040276608,13.379703040276608,Low
28.0,6.0,3,others,5,single,1,1,13.0,290.45,0,2.0,10.01551724137931,0.034482758620689655,0.10344827586206896,0.014969044406436363,1.4969044406436363,Low
13.0,9.0,4,watch,3,divorced,2,1,2.0,126.83,1,4.333333333333333,9.059285714285714,0.14285714285714285,0.2857142857142857,0.3342062737892425,33.42062737892425,Medium
16.0,21.0,4,laptop & accessory,1,married,4,0,2.0,168.04,0,5.333333333333333,9.884705882352941,0.23529411764705882,0.23529411764705882,0.016018309074369342,1.6018309074369341,Low
4.0,7.0,4,mobile phone,4,married,3,0,8.0,162.48,0,0.4444444444444444,32.495999999999995,0.6,0.8,0.019758056331230865,1.9758056331230864,Low
20.0,8.0,4,watch,2,single,2,1,2.0,132.94,0,6.666666666666667,6.33047619047619,0.09523809523809523,0.19047619047619047,0.04268498159659671,4.268498159659671,Low
0.0,33.0,3,fashion,2,divorced,2,0,9.0,176.39,1,0.0,176.39,2.0,3.0,0.6357832746934718,63.57832746934719,Medium
9.0,13.0,4,watch,5,married,1,0,3.0,123.42,0,2.25,12.342,0.1,0.4,0.023386248646359638,2.338624864635964,Low
3.0,35.0,3,laptop & accessory,5,married,9,0,3.0,141.15,0,0.75,35.2875,2.25,0.75,0.03873472997906973,3.873472997906973,Low
3.0,30.0,2,mobile phone,3,married,3,0,8.0,152.0,0,0.3333333333333333,38.0,0.75,0.5,0.026450331867731713,2.6450331867731713,Low
14.0,13.0,4,grocery,1,single,3,1,8.0,289.37,0,1.5555555555555556,19.291333333333334,0.2,0.26666666666666666,0.0321118317072047,3.21118317072047,Low
19.0,19.0,3,laptop & accessory,4,single,7,0,9.0,155.62,0,1.9,7.781000000000001,0.35,0.15,0.024109351840772113,2.410935184077211,Low
9.0,29.0,3,laptop & accessory,4,married,5,0,2.0,120.42,0,3.0,12.042,0.5,0.3,0.07162979677130578,7.162979677130578,Low
9.0,9.0,3,watch,3,married,2,0,0.0,120.83,0,9.0,12.083,0.2,0.3,0.31033702415454767,31.033702415454766,Medium
9.0,13.0,3,watch,3,single,5,0,9.0,125.19,0,0.9,12.519,0.5,0.3,0.03869925780790769,3.869925780790769,Low
0.0,13.0,4,fashion,2,married,10,0,3.0,215.57,0,0.0,215.57,10.0,4.0,0.7566755965423175,75.66755965423175,High
4.0,12.0,2,laptop & accessory,2,married,5,0,7.0,154.6,0,0.5,30.919999999999998,1.0,0.4,0.016996656633540337,1.6996656633540337,Low
31.0,7.0,5,laptop & accessory,3,single,9,0,4.0,179.73,0,6.2,5.6165625,0.28125,0.15625,0.01565545125792067,1.5655451257920672,Low
25.0,25.0,3,mobile phone,1,married,1,0,2.0,142.58,0,8.333333333333334,5.483846153846154,0.038461538461538464,0.11538461538461539,0.013586077848387456,1.3586077848387457,Low
8.0,13.0,3,fashion,3,single,4,0,6.0,202.21,0,1.1428571428571428,22.46777777777778,0.4444444444444444,0.3333333333333333,0.07372520866905288,7.372520866905289,Low
0.0,24.0,1,watch,5,married,1,0,0.0,129.56,1,0.0,129.56,1.0,1.0,0.33181095575637987,33.18109557563799,Medium
0.0,15.0,4,watch,3,divorced,1,1,0.0,133.88,1,0.0,133.88,1.0,4.0,0.7176641974063143,71.76641974063142,High
9.0,25.0,4,laptop & accessory,5,married,2,0,5.0,25.0,0,1.5,2.5,0.2,0.4,0.02994913657642446,2.994913657642446,Low
11.0,14.0,4,fashion,3,single,6,0,3.0,261.64,0,2.75,21.80333333333333,0.5,0.3333333333333333,0.05697892176115719,5.697892176115719,Low
9.0,26.0,3,laptop & accessory,3,single,1,0,2.0,122.72,0,3.0,12.272,0.1,0.3,0.026192904333021755,2.6192904333021754,Low
1.0,17.0,4,laptop & accessory,5,single,3,0,9.0,167.13,1,0.1,83.565,1.5,2.0,0.3940677852387011,39.40677852387011,Medium
0.0,13.0,3,watch,3,single,2,1,7.0,123.94,1,0.0,123.94,2.0,3.0,0.7590175932324579,75.90175932324578,High
2.0,8.0,4,laptop & accessory,4,married,3,0,0.0,166.44,0,2.0,55.48,1.0,1.3333333333333333,0.02554181950180452,2.554181950180452,Low
5.0,8.0,3,laptop & accessory,3,single,5,1,7.0,149.98,0,0.625,24.996666666666666,0.8333333333333334,0.5,0.18792895194577044,18.792895194577046,Low
9.0,6.0,5,fashion,5,married,3,1,7.0,202.52,0,1.125,20.252000000000002,0.3,0.5,0.10455878015865601,10.4558780158656,Low
2.0,11.0,4,laptop & accessory,4,married,2,1,9.0,141.87,0,0.2,47.29,0.6666666666666666,1.3333333333333333,0.03400707978678759,3.400707978678759,Low
14.0,12.0,3,fashion,2,single,4,1,0.0,235.91,0,14.0,15.727333333333332,0.26666666666666666,0.2,0.030052183520042318,3.0052183520042317,Low
1.0,14.0,4,mobile phone,3,married,5,1,8.0,158.39,1,0.1111111111111111,79.195,2.5,2.0,0.7855381732641686,78.55381732641686,High
16.0,35.0,5,laptop & accessory,2,divorced,2,0,5.0,170.23,0,2.6666666666666665,10.013529411764706,0.11764705882352941,0.29411764705882354,0.01852941331991641,1.852941331991641,Low
11.0,7.0,4,fashion,1,single,6,0,3.0,199.91,0,2.75,16.659166666666668,0.5,0.3333333333333333,0.044351594611887916,4.435159461188792,Low
1.0,13.0,2,mobile phone,5,divorced,3,1,1.0,141.01,1,0.5,70.505,1.5,1.0,0.552259925051582,55.225992505158196,Medium
12.0,9.0,5,mobile phone,4,married,6,0,6.0,149.68,0,1.7142857142857142,11.513846153846155,0.46153846153846156,0.38461538461538464,0.029071308220722302,2.9071308220722303,Low
1.0,12.0,4,mobile phone,4,single,3,1,1.0,143.78,1,0.5,71.89,1.5,2.0,0.7741477642095012,77.41477642095012,High
1.0,29.0,4,mobile phone,3,single,3,0,3.0,159.47,0,0.25,79.735,1.5,2.0,0.5226040148820512,52.26040148820512,Medium
26.0,19.0,2,laptop & accessory,5,married,2,0,3.0,144.5,0,6.5,5.351851851851852,0.07407407407407407,0.07407407407407407,0.013284436647557851,1.3284436647557851,Low
16.0,7.0,5,laptop & accessory,1,married,11,1,3.0,185.62,0,4.0,10.918823529411766,0.6470588235294118,0.29411764705882354,0.09145955373613804,9.145955373613804,Low
0.0,14.0,4,laptop & accessory,5,single,7,0,2.0,153.26,1,0.0,153.26,7.0,4.0,0.7643435190101655,76.43435190101656,High
17.0,14.0,1,watch,1,married,3,1,2.0,128.18,0,5.666666666666667,7.121111111111111,0.16666666666666666,0.05555555555555555,0.019647524531674676,1.9647524531674676,Low
31.0,8.0,6,fashion,1,married,5,0,1.0,233.83,0,15.5,7.3071875,0.15625,0.1875,0.015956451865105456,1.5956451865105457,Low
5.0,14.0,4,laptop & accessory,2,married,6,0,8.0,200.47,0,0.5555555555555556,33.41166666666667,1.0,0.6666666666666666,0.031441601667204166,3.1441601667204164,Low
19.0,9.0,5,mobile phone,3,single,3,0,1.0,147.74,0,9.5,7.3870000000000005,0.15,0.25,0.06437043570264761,6.437043570264761,Low
8.0,9.0,5,mobile phone,3,married,5,0,8.0,152.68,0,0.8888888888888888,16.964444444444446,0.5555555555555556,0.5555555555555556,0.027122367485910303,2.7122367485910304,Low
31.0,7.0,4,fashion,1,married,5,1,5.0,244.04,0,5.166666666666667,7.62625,0.15625,0.125,0.014003186338973173,1.4003186338973173,Low
9.0,13.0,3,watch,5,single,4,0,2.0,120.62,0,3.0,12.062000000000001,0.4,0.3,0.21487133025457567,21.487133025457567,Low
6.0,16.0,4,laptop & accessory,1,single,4,0,1.0,146.82,0,3.0,20.974285714285713,0.5714285714285714,0.5714285714285714,0.03036618115917349,3.036618115917349,Low
10.0,9.0,4,mobile phone,1,single,5,1,3.0,151.44,0,2.5,13.767272727272728,0.45454545454545453,0.36363636363636365,0.061417486135098655,6.141748613509866,Low
1.0,15.0,4,laptop & accessory,3,married,2,1,5.0,174.07,0,0.16666666666666666,87.035,1.0,2.0,0.3243815655432053,32.43815655432053,Medium
18.0,8.0,5,laptop & accessory,3,single,1,0,1.0,166.32,0,9.0,8.753684210526316,0.05263157894736842,0.2631578947368421,0.016661011643149627,1.6661011643149628,Low
5.0,10.0,4,fashion,3,married,11,0,3.0,261.75,0,1.25,43.625,1.8333333333333333,0.6666666666666666,0.08226463280345521,8.226463280345522,Low
3.0,8.0,4,laptop & accessory,2,single,6,1,0.0,168.77,0,3.0,42.1925,1.5,1.0,0.2808980730825677,28.08980730825677,Low
3.0,13.0,4,mobile phone,1,married,3,0,9.0,156.31,0,0.3,39.0775,0.75,1.0,0.021490845355133587,2.1490845355133588,Low
27.0,31.0,2,fashion,1,married,5,0,3.0,195.05,0,6.75,6.966071428571429,0.17857142857142858,0.07142857142857142,0.01539981072117003,1.539981072117003,Low
13.0,13.0,3,others,4,single,2,0,8.0,298.33,0,1.4444444444444444,21.309285714285714,0.14285714285714285,0.21428571428571427,0.0443961967736572,4.43961967736572,Low
9.0,6.0,4,watch,3,divorced,7,0,7.0,122.58,0,1.125,12.258,0.7,0.4,0.04226461234979999,4.226461234979999,Low
8.0,31.0,3,fashion,3,married,2,1,1.0,203.88,0,4.0,22.653333333333332,0.2222222222222222,0.3333333333333333,0.22082748443403521,22.08274844340352,Low
23.0,6.0,4,mobile phone,3,married,3,0,2.0,136.9,0,7.666666666666667,5.704166666666667,0.125,0.16666666666666666,0.01386710010869876,1.386710010869876,Low
12.0,21.0,4,laptop & accessory,4,married,2,0,3.0,224.24,0,3.0,17.24923076923077,0.15384615384615385,0.3076923076923077,0.02293452013464605,2.2934520134646053,Low
0.0,13.0,4,watch,5,single,1,1,2.0,123.21,1,0.0,123.21,1.0,4.0,0.77426103740431,77.42610374043099,High
19.0,7.0,2,others,1,married,2,0,8.0,317.02,0,2.111111111111111,15.850999999999999,0.1,0.1,0.020258585419482295,2.0258585419482293,Low
15.0,14.0,3,laptop & accessory,4,married,1,0,2.0,168.25,0,5.0,10.515625,0.0625,0.1875,0.014071430259294939,1.407143025929494,Low
15.0,8.0,4,laptop & accessory,5,married,2,0,8.0,166.03,0,1.6666666666666667,10.376875,0.125,0.25,0.015125779799484668,1.5125779799484669,Low
16.0,33.0,4,grocery,4,married,7,0,9.0,260.25,0,1.6,15.308823529411764,0.4117647058823529,0.23529411764705882,0.03376976709314718,3.3769767093147176,Low
9.0,8.0,3,watch,4,married,5,0,2.0,121.87,0,3.0,12.187000000000001,0.5,0.3,0.05193235224799442,5.193235224799442,Low
14.0,9.0,4,mobile phone,5,married,6,0,3.0,158.77,0,3.5,10.584666666666667,0.4,0.26666666666666666,0.023173027073416265,2.3173027073416264,Low
1.0,9.0,5,laptop & accessory,4,single,9,1,3.0,224.07,1,0.25,112.035,4.5,2.5,0.804809281665374,80.4809281665374,High
0.0,10.0,2,watch,5,divorced,3,0,2.0,128.19,0,0.0,128.19,3.0,2.0,0.437721469587503,43.772146958750305,Medium
26.0,18.0,4,laptop & accessory,3,divorced,10,0,5.0,156.49,0,4.333333333333333,5.795925925925927,0.37037037037037035,0.14814814814814814,0.014693031830350086,1.4693031830350085,Low
7.0,17.0,4,laptop & accessory,4,married,5,0,8.0,144.9,0,0.7777777777777778,18.1125,0.625,0.5,0.019762604603982863,1.9762604603982863,Low
3.0,17.0,5,laptop & accessory,4,married,3,1,8.0,207.68,0,0.3333333333333333,51.92,0.75,1.25,0.06328595430896784,6.328595430896784,Low
7.0,11.0,5,mobile phone,4,divorced,8,0,2.0,151.22,0,2.3333333333333335,18.9025,1.0,0.625,0.06772705950757323,6.772705950757323,Low
6.0,16.0,3,laptop & accessory,3,single,2,0,9.0,154.87,0,0.6,22.124285714285715,0.2857142857142857,0.42857142857142855,0.018578761762315422,1.857876176231542,Low
5.0,7.0,5,mobile phone,5,divorced,3,0,3.0,147.18,0,1.25,24.53,0.5,0.8333333333333334,0.022671602626526358,2.2671602626526357,Low
23.0,6.0,4,mobile phone,3,divorced,3,0,2.0,136.9,0,7.666666666666667,5.704166666666667,0.125,0.16666666666666666,0.014036134406804426,1.4036134406804426,Low
0.0,9.0,4,fashion,2,divorced,2,1,7.0,203.25,1,0.0,203.25,2.0,4.0,0.687442058392538,68.74420583925381,Medium
20.0,15.0,5,laptop & accessory,5,married,10,1,8.0,171.15,0,2.2222222222222223,8.15,0.47619047619047616,0.23809523809523808,0.106639752366078,10.6639752366078,Low
9.0,23.0,4,fashion,4,married,2,0,10.0,205.2,0,0.8181818181818182,20.52,0.2,0.4,0.06630368615238431,6.630368615238432,Low
27.0,16.0,3,laptop & accessory,5,single,7,1,4.0,144.4,0,5.4,5.1571428571428575,0.25,0.10714285714285714,0.020525164782531694,2.0525164782531693,Low
8.0,6.0,3,fashion,4,divorced,2,0,6.0,172.95,0,1.1428571428571428,19.216666666666665,0.2222222222222222,0.3333333333333333,0.03638616746515767,3.6386167465157673,Low
29.0,15.0,5,grocery,4,married,3,1,1.0,260.77,0,14.5,8.692333333333332,0.1,0.16666666666666666,0.014626945765150456,1.4626945765150456,Low
2.0,13.0,1,watch,3,married,7,0,0.0,124.51,0,2.0,41.50333333333334,2.3333333333333335,0.3333333333333333,0.046653881514773475,4.665388151477347,Low
29.0,15.0,3,grocery,1,married,8,0,3.0,211.03,0,7.25,7.0343333333333335,0.26666666666666666,0.1,0.013890422252834664,1.3890422252834664,Low
22.0,17.0,5,others,4,married,6,0,10.0,321.65,0,2.0,13.984782608695651,0.2608695652173913,0.21739130434782608,0.017557826785309046,1.7557826785309045,Low
11.0,12.0,4,laptop & accessory,3,married,3,0,7.0,153.21,0,1.375,12.7675,0.25,0.3333333333333333,0.01681745207874682,1.6817452078746822,Low
1.0,14.0,5,laptop & accessory,5,single,10,0,8.0,193.11,0,0.1111111111111111,96.555,5.0,2.5,0.7647791340929192,76.47791340929192,High
9.0,27.0,3,laptop & accessory,4,married,5,0,7.0,189.26,1,1.125,18.926,0.5,0.3,0.05090341505608613,5.090341505608613,Low
17.0,13.0,5,grocery,2,married,6,1,1.0,291.27,0,8.5,16.181666666666665,0.3333333333333333,0.2777777777777778,0.032426433093727836,3.2426433093727836,Low
11.0,24.0,5,laptop & accessory,1,married,4,1,0.0,158.11,0,11.0,13.175833333333335,0.3333333333333333,0.4166666666666667,0.04765802844354756,4.765802844354756,Low
15.0,6.0,3,laptop & accessory,3,married,2,0,6.0,149.07,0,2.142857142857143,9.316875,0.125,0.1875,0.014584363576105108,1.4584363576105108,Low
0.0,13.0,3,watch,2,divorced,2,1,0.0,125.15,1,0.0,125.15,2.0,3.0,0.7490378184667816,74.90378184667816,High
14.0,6.0,1,fashion,5,married,2,0,7.0,183.92,0,1.75,12.261333333333333,0.13333333333333333,0.06666666666666667,0.021037180905399147,2.103718090539915,Low
8.0,24.0,1,laptop & accessory,5,married,2,0,10.0,152.08,0,0.7272727272727273,16.89777777777778,0.2222222222222222,0.1111111111111111,0.015598454010743636,1.5598454010743636,Low
9.0,13.0,3,watch,3,married,1,1,7.0,123.08,0,1.125,12.308,0.1,0.3,0.17389297670155918,17.38929767015592,Low
1.0,11.0,4,mobile phone,2,single,3,1,3.0,153.75,0,0.25,76.875,1.5,2.0,0.6155460526073313,61.55460526073313,Medium
9.0,6.0,3,watch,2,married,4,0,2.0,122.7,0,3.0,12.27,0.4,0.3,0.030476460012433194,3.0476460012433195,Low
6.0,12.0,3,laptop & accessory,1,married,4,0,7.0,177.25,0,0.75,25.321428571428573,0.5714285714285714,0.42857142857142855,0.019025156385313262,1.9025156385313262,Low
0.0,26.0,5,laptop & accessory,3,married,4,1,2.0,145.59,1,0.0,145.59,4.0,5.0,0.788667753574829,78.8667753574829,High
23.0,9.0,4,others,1,married,5,0,4.0,316.61,0,4.6,13.192083333333334,0.20833333333333334,0.16666666666666666,0.014422206478223565,1.4422206478223565,Low
19.0,8.0,4,laptop & accessory,3,single,6,0,4.0,178.99,0,3.8,8.9495,0.3,0.2,0.04156431958097868,4.156431958097868,Low
19.0,12.0,6,laptop & accessory,5,single,3,1,5.0,182.69,0,3.1666666666666665,9.1345,0.15,0.3,0.04602425363313782,4.602425363313782,Low
10.0,7.0,5,laptop & accessory,1,married,2,0,3.0,195.25,0,2.5,17.75,0.18181818181818182,0.45454545454545453,0.018952843297225533,1.8952843297225532,Low
0.0,8.0,4,watch,2,single,8,0,0.0,127.85,1,0.0,127.85,8.0,4.0,0.7606420255153747,76.06420255153748,High
2.0,14.0,4,laptop & accessory,5,single,2,0,4.0,173.98,0,0.4,57.99333333333333,0.6666666666666666,1.3333333333333333,0.0492148411894062,4.92148411894062,Low
2.0,16.0,3,watch,4,married,1,0,1.0,132.91,0,1.0,44.303333333333335,0.3333333333333333,1.0,0.029192616157637498,2.91926161576375,Low
27.0,11.0,3,others,5,married,5,0,2.0,294.06,0,9.0,10.502142857142857,0.17857142857142858,0.10714285714285714,0.013426157884508235,1.3426157884508234,Low
22.0,10.0,4,others,3,divorced,3,0,0.0,287.11,0,22.0,12.48304347826087,0.13043478260869565,0.17391304347826086,0.014323178624359542,1.4323178624359543,Low
1.0,32.0,4,laptop & accessory,5,divorced,2,0,4.0,147.24,0,0.2,73.62,1.0,2.0,0.14892042567348923,14.892042567348923,Low
0.0,29.0,3,fashion,5,married,10,1,2.0,199.5,1,0.0,199.5,10.0,3.0,0.7901106547609438,79.01106547609437,High
12.0,36.0,4,laptop & accessory,1,single,3,0,10.0,149.06,0,1.0909090909090908,11.466153846153846,0.23076923076923078,0.3076923076923077,0.021879500772149653,2.1879500772149654,Low
1.0,7.0,4,mobile phone,4,single,3,1,5.0,157.02,1,0.16666666666666666,78.51,1.5,2.0,0.7176218846930262,71.76218846930263,High
